created_ts,process_id,file_id,status,contract_id,served_itsi,served_cc,served_nc,served_msisdn,org_level_main,org_sublevel1,org_sublevel2,org_sublevel3,org_sublevel4,org_sublevel5,other_party_type,other_party,other_party_itsi,other_party_cc,other_party_nc,dialled_number,call_ref,source_dxt,dxt_seq_nr,connected_number,connected_nitsi,connection_group,served_party_dxt_id,a_location_area,a_cell_id,sds_service_type,sds_type,sds_length,sds_timestamp,cells_distributed,cells_reached,dispatchers_reached,sds_result,ss_records,num_groups,part_group1,part_group2,part_group3,part_group4,part_group5,part_group6,part_group7,part_group8,event_time_hour,call_type,forward_number,trans_forw_number,trans_rep_flag,message_reference,sending_profile,target_dxt_id,target_loc_area,target_channel_type,sdstl_protocol_id,diagnostics
2017-10-15 13:34:20.43,11,693,2,,1005375,000,000,"",2,26,,,,,1,0426000111006136,1005374,000,000,0426000111006136,640F56E8,123123,36996,0426000111006136,0426000111006136,65535,123123,1003,1,1,3,808,2017-10-11 16:07:39.35,1,1,0,0,,,"","","","","","","","",2017-10-11 16:00:00,SDS,"","",0,204,-1,123123,1003,1,130,0
2017-10-15 13:34:21.04,11,693,2,,1005375,000,000,"",2,26,,,,,1,0426000111006136,1005374,000,000,0426000111006136,640F5AC6,123123,38124,0426000111006136,0426000111006136,65535,123123,1003,1,0,3,32,2017-10-11 16:08:50.54,1,1,0,0,,,"","","","","","","","",2017-10-11 16:00:00,SDS,"","",1,208,-1,123123,1003,1,130,0
2017-10-15 13:34:21.22,11,693,2,,1005375,000,000,"",2,26,,,,,1,0426000111006136,1005374,000,000,0426000111006136,640F5BD9,123123,38440,0426000111006136,0426000111006136,65535,123123,1003,1,1,3,120,2017-10-11 16:09:09.59,1,1,0,0,,,"","","","","","","","",2017-10-11 16:00:00,SDS,"","",0,205,-1,123123,1003,1,130,0
2017-10-15 13:34:21.35,11,693,2,,1005375,000,000,"",2,26,,,,,1,0426000111006136,1005374,000,000,0426000111006136,640F5CBD,123123,38709,0426000111006136,0426000111006136,65535,123123,1003,1,1,3,192,2017-10-11 16:09:26.99,1,1,0,0,,,"","","","","","","","",2017-10-11 16:00:00,SDS,"","",0,206,-1,123123,1003,1,130,0
2017-10-15 12:49:19.41,11,630,2,,1009733,000,000,"",2,53,,,,,,"",16777213,0426,00011,"",644BE7A2,123123,33974,"",04260001116777213,65535,123123,1001,1,0,4,16,2017-10-15 08:06:30.03,0,0,0,0,,,"","","","","","","","",2017-10-15 08:00:00,SDS,"","",-1,255,-1,0,65535,FF,255,0
2017-10-15 13:34:21.87,11,693,2,,1005375,000,000,"",2,26,,,,,1,0426000111006136,1005374,000,000,0426000111006136,640F6077,123123,39778,0426000111006136,0426000111006136,65535,123123,1003,1,0,3,32,2017-10-11 16:10:34.98,1,1,0,0,,,"","","","","","","","",2017-10-11 16:00:00,SDS,"","",1,209,-1,123123,1003,1,130,0
2017-10-15 13:35:04.6,11,727,2,,1005375,000,000,"",2,26,,,,,1,0426000111008947,1012050,000,000,0426000111008947,640C1A3F,123123,61015,0426000111008947,0426000111008947,65535,123123,1003,1,0,3,32,2017-10-11 11:51:53.52,1,1,0,0,,,"","","","","","","","",2017-10-11 11:00:00,SDS,"","",1,223,-1,123123,1015,1,130,0
2017-10-15 13:35:04.59,11,727,2,,1005375,000,000,"",2,26,,,,,1,0426000111008947,1012050,000,000,0426000111008947,640C1A23,123123,60987,0426000111008947,0426000111008947,65535,123123,1003,1,1,3,344,2017-10-11 11:51:51.5,1,1,0,0,,,"","","","","","","","",2017-10-11 11:00:00,SDS,"","",0,227,-1,123123,1015,1,130,0
2017-10-15 13:35:04.26,11,727,2,,1005375,000,000,"",2,26,,,,,1,0426000111008947,1012050,000,000,0426000111008947,640C1804,123123,60393,0426000111008947,0426000111008947,65535,123123,1003,1,1,3,120,2017-10-11 11:51:15.57,1,1,0,0,,,"","","","","","","","",2017-10-11 11:00:00,SDS,"","",0,226,-1,123123,1015,1,130,0
2017-10-15 13:35:04.12,11,727,2,,1005375,000,000,"",2,26,,,,,1,0426000111008947,1012050,000,000,0426000111008947,640C172C,123123,60149,0426000111008947,0426000111008947,65535,123123,1003,1,0,3,32,2017-10-11 11:51:00.82,1,1,0,0,,,"","","","","","","","",2017-10-11 11:00:00,SDS,"","",1,222,-1,123123,1015,1,130,0
2017-10-15 13:35:03.84,11,727,2,,1005375,000,000,"",2,26,,,,,1,0426000111008947,1012050,000,000,0426000111008947,640C1561,123123,59659,0426000111008947,0426000111008947,65535,123123,1003,1,1,3,448,2017-10-11 11:50:30.91,1,1,0,0,,,"","","","","","","","",2017-10-11 11:00:00,SDS,"","",0,225,-1,123123,1015,1,130,0
2017-10-15 13:35:03.35,11,727,2,,1005375,000,000,"",2,26,,,,,1,0426000111008947,1012050,000,000,0426000111008947,640C1238,123123,58777,0426000111008947,0426000111008947,65535,123123,1003,1,0,3,32,2017-10-11 11:49:35.65,1,1,0,0,,,"","","","","","","","",2017-10-11 11:00:00,SDS,"","",1,221,-1,123123,1015,1,130,0
2017-10-15 13:35:03.13,11,727,2,,1005375,000,000,"",2,26,,,,,1,0426000111008947,1012050,000,000,0426000111008947,640C10B1,123123,58366,0426000111008947,0426000111008947,65535,123123,1003,1,1,3,1176,2017-10-11 11:49:10.94,1,1,0,0,,,"","","","","","","","",2017-10-11 11:00:00,SDS,"","",0,224,-1,123123,1015,1,130,0
2017-10-15 13:35:01.3,11,727,2,,1005375,000,000,"",2,26,,,,,1,0426000111008947,1012050,000,000,0426000111008947,640C04E9,123123,55019,0426000111008947,0426000111008947,65535,123123,1003,1,0,3,32,2017-10-11 11:45:52.5,1,1,0,0,,,"","","","","","","","",2017-10-11 11:00:00,SDS,"","",1,220,-1,123123,1015,1,130,0
2017-10-15 13:35:04.7,11,727,2,,1005375,000,000,"",2,26,,,,,1,0426000111008947,1012050,000,000,0426000111008947,640C1AD7,123123,61180,0426000111008947,0426000111008947,65535,123123,1003,1,0,3,32,2017-10-11 11:52:03.5,1,1,0,0,,,"","","","","","","","",2017-10-11 11:00:00,SDS,"","",1,224,-1,123123,1015,1,130,0
2017-10-15 13:36:20.94,11,746,2,,1005375,000,000,"",2,26,,,,,1,0426000111008947,1012050,000,000,0426000111008947,640BB9E4,123123,33526,0426000111008947,0426000111008947,65535,123123,1003,1,1,3,88,2017-10-11 11:25:23.18,1,1,0,0,,,"","","","","","","","",2017-10-11 11:00:00,SDS,"","",0,209,-1,123123,1015,0,130,0
2017-10-15 13:36:33.8,11,750,2,,1005375,000,000,"",2,26,,,,,1,0426000111006136,1005374,000,000,0426000111006136,64114E96,123123,50263,0426000111006136,0426000111006136,65535,123123,1003,1,0,3,32,2017-10-11 18:34:57.61,1,1,0,0,,,"","","","","","","","",2017-10-11 18:00:00,SDS,"","",1,225,-1,123123,1003,1,130,0
2017-10-15 13:36:34.15,11,750,2,,1005375,000,000,"",2,26,,,,,1,0426000111006136,1005374,000,000,0426000111006136,641150DE,123123,50900,0426000111006136,0426000111006136,65535,123123,1003,1,1,3,72,2017-10-11 18:35:38.13,1,1,0,0,,,"","","","","","","","",2017-10-11 18:00:00,SDS,"","",0,219,-1,123123,1003,1,130,0
2017-10-15 13:36:34.35,11,750,2,,1005375,000,000,"",2,26,,,,,1,0426000111006136,1005374,000,000,0426000111006136,64115235,123123,51281,0426000111006136,0426000111006136,65535,123123,1003,1,0,3,32,2017-10-11 18:36:02.84,1,1,0,0,,,"","","","","","","","",2017-10-11 18:00:00,SDS,"","",1,226,-1,123123,1003,1,130,0
2017-10-15 13:36:34.56,11,750,2,,1005375,000,000,"",2,26,,,,,1,0426000111006136,1005374,000,000,0426000111006136,641153A5,123123,51692,0426000111006136,0426000111006136,65535,123123,1003,1,1,3,96,2017-10-11 18:36:28.29,1,1,0,0,,,"","","","","","","","",2017-10-11 18:00:00,SDS,"","",0,220,-1,123123,1003,1,130,0
2017-10-15 13:36:34.81,11,750,2,,1005375,000,000,"",2,26,,,,,1,0426000111006136,1005374,000,000,0426000111006136,64115543,123123,52164,0426000111006136,0426000111006136,65535,123123,1003,1,0,3,32,2017-10-11 18:36:56.56,1,1,0,0,,,"","","","","","","","",2017-10-11 18:00:00,SDS,"","",1,227,-1,123123,1003,1,130,0
2017-10-15 13:36:35.26,11,750,2,,1005375,000,000,"",2,26,,,,,1,0426000111006136,1005374,000,000,0426000111006136,64115840,123123,53031,0426000111006136,0426000111006136,65535,123123,1003,1,1,3,360,2017-10-11 18:37:49.73,1,1,0,0,,,"","","","","","","","",2017-10-11 18:00:00,SDS,"","",0,221,-1,123123,1003,1,130,0
2017-10-15 13:37:09.64,11,766,2,,1005375,000,000,"",2,26,,,,,1,0426000111006136,1005374,000,000,0426000111006136,641D786E,123123,15439,0426000111006136,0426000111006136,65535,123123,1003,1,0,3,32,2017-10-12 11:40:40.68,1,1,0,0,,,"","","","","","","","",2017-10-12 11:00:00,SDS,"","",1,203,-1,123123,1003,1,130,0
2017-10-15 13:37:09.68,11,766,2,,1005375,000,000,"",2,26,,,,,1,0426000111006136,1005374,000,000,0426000111006136,641D78AA,123123,15508,0426000111006136,0426000111006136,65535,123123,1003,1,1,3,144,2017-10-12 11:40:44.6,1,1,0,0,,,"","","","","","","","",2017-10-12 11:00:00,SDS,"","",0,201,-1,123123,1003,1,130,0
2017-10-15 13:37:09.74,11,766,2,,1005375,000,000,"",2,26,,,,,1,0426000111006136,1005374,000,000,0426000111006136,641D791B,123123,15628,0426000111006136,0426000111006136,65535,123123,1003,1,0,3,32,2017-10-12 11:40:52.86,1,1,0,0,,,"","","","","","","","",2017-10-12 11:00:00,SDS,"","",1,204,-1,123123,1003,1,130,0
2017-10-15 13:37:15.8,11,773,2,,1005375,000,000,"",2,26,,,,,1,0426000111003535,1000001,000,000,0426000111003535,641A7BBD,123123,58946,"","",65535,123123,1003,1,0,3,52,2017-10-12 08:02:49.49,0,0,0,5,,,"","","","","","","","",2017-10-12 08:00:00,SDS,"","",-1,255,-1,123123,65535,FF,10,13
2017-10-15 13:37:17.9,11,773,2,,1005375,000,000,"",2,26,,,,,1,0426000111006135,1005373,000,000,0426000111006135,641A8984,123123,62905,0426000111006135,0426000111006135,65535,123123,1003,1,1,3,296,2017-10-12 08:07:03.77,1,1,0,0,,,"","","","","","","","",2017-10-12 08:00:00,SDS,"","",0,205,-1,123123,1003,1,130,0
2017-10-15 13:37:18.08,11,773,2,,1005375,000,000,"",2,26,,,,,1,0426000111006135,1005373,000,000,0426000111006135,641A8ABC,123123,63240,0426000111006135,0426000111006135,65535,123123,1003,1,0,3,32,2017-10-12 08:07:26.02,1,1,0,0,,,"","","","","","","","",2017-10-12 08:00:00,SDS,"","",1,220,-1,123123,1003,1,130,0
2017-10-15 13:37:18.35,11,773,2,,1005375,000,000,"",2,26,,,,,1,0426000111006135,1005373,000,000,0426000111006135,641A8C76,123123,63747,0426000111006135,0426000111006135,65535,123123,1003,1,1,3,272,2017-10-12 08:07:58.34,1,1,0,0,,,"","","","","","","","",2017-10-12 08:00:00,SDS,"","",0,206,-1,123123,1003,1,130,0
2017-10-15 13:37:18.67,11,773,2,,1005375,000,000,"",2,26,,,,,1,0426000111006135,1005373,000,000,0426000111006135,641A8E94,123123,64355,0426000111006135,0426000111006135,65535,123123,1003,1,0,3,32,2017-10-12 08:08:35.78,1,1,0,0,,,"","","","","","","","",2017-10-12 08:00:00,SDS,"","",1,221,-1,123123,1003,1,130,0
2017-10-15 13:37:18.96,11,773,2,,1005375,000,000,"",2,26,,,,,1,0426000111006135,1005373,000,000,0426000111006135,641A907A,123123,64894,0426000111006135,0426000111006135,65535,123123,1003,1,1,3,200,2017-10-12 08:09:09.45,1,1,0,0,,,"","","","","","","","",2017-10-12 08:00:00,SDS,"","",0,207,-1,123123,1003,1,130,0
2017-10-15 13:37:29.09,11,779,2,,1005375,000,000,"",2,26,,,,,1,0426000111006135,1005373,000,000,0426000111006135,640CD8C8,123123,50405,0426000111006135,0426000111006135,65535,123123,1003,1,0,3,32,2017-10-11 12:46:58.89,1,1,0,0,,,"","","","","","","","",2017-10-11 12:00:00,SDS,"","",1,202,-1,123123,1003,1,130,0
2017-10-15 13:37:29.51,11,779,2,,1005375,000,000,"",2,26,,,,,1,0426000111006135,1005373,000,000,0426000111006135,640CDBC2,123123,51267,0426000111006135,0426000111006135,65535,123123,1003,1,1,3,304,2017-10-11 12:47:51.11,1,1,0,0,,,"","","","","","","","",2017-10-11 12:00:00,SDS,"","",0,221,-1,123123,1003,0,130,0
2017-10-15 13:37:29.82,11,779,2,,1005375,000,000,"",2,26,,,,,1,0426000111006135,1005373,000,000,0426000111006135,640CDDEE,123123,51874,0426000111006135,0426000111006135,65535,123123,1003,1,1,3,336,2017-10-11 12:48:29.69,1,1,0,0,,,"","","","","","","","",2017-10-11 12:00:00,SDS,"","",0,222,-1,123123,1003,1,130,0
2017-10-15 13:37:30.3,11,779,2,,1005375,000,000,"",2,26,,,,,1,0426000111006135,1005373,000,000,0426000111006135,640CE10E,123123,52764,0426000111006135,0426000111006135,65535,123123,1003,1,0,3,32,2017-10-11 12:49:24.58,1,1,0,0,,,"","","","","","","","",2017-10-11 12:00:00,SDS,"","",1,203,-1,123123,1003,1,130,0
2017-10-15 13:37:30.53,11,779,2,,1005375,000,000,"",2,26,,,,,1,0426000111006135,1005373,000,000,0426000111006135,640CE280,123123,53185,0426000111006135,0426000111006135,65535,123123,1003,1,1,3,112,2017-10-11 12:49:50.26,1,1,0,0,,,"","","","","","","","",2017-10-11 12:00:00,SDS,"","",0,223,-1,123123,1003,1,130,0
2017-10-15 13:37:30.68,11,779,2,,1005375,000,000,"",2,26,,,,,1,0426000111006135,1005373,000,000,0426000111006135,640CE37A,123123,53464,0426000111006135,0426000111006135,65535,123123,1003,1,1,3,192,2017-10-11 12:50:08.17,1,1,0,0,,,"","","","","","","","",2017-10-11 12:00:00,SDS,"","",0,224,-1,123123,1003,1,130,0
2017-10-15 13:37:30.73,11,779,2,,1005375,000,000,"",2,26,,,,,1,0426000111006135,1005373,000,000,0426000111006135,640CE3C3,123123,53549,0426000111006135,0426000111006135,65535,123123,1003,1,0,3,32,2017-10-11 12:50:13.48,1,1,0,0,,,"","","","","","","","",2017-10-11 12:00:00,SDS,"","",1,204,-1,123123,1003,1,130,0
2017-10-15 13:37:31.15,11,779,2,,1005375,000,000,"",2,26,,,,,1,0426000111006135,1005373,000,000,0426000111006135,640CE66A,123123,54319,0426000111006135,0426000111006135,65535,123123,1003,1,0,3,32,2017-10-11 12:51:01.38,1,1,0,0,,,"","","","","","","","",2017-10-11 12:00:00,SDS,"","",1,205,-1,123123,1003,0,130,0
2017-10-15 13:37:31.32,11,779,2,,1005375,000,000,"",2,26,,,,,1,0426000111006135,1005373,000,000,0426000111006135,640CE765,123123,54606,0426000111006135,0426000111006135,65535,123123,1003,1,1,3,72,2017-10-11 12:51:17.99,1,1,0,0,,,"","","","","","","","",2017-10-11 12:00:00,SDS,"","",0,225,-1,123123,1003,0,130,0
2017-10-15 13:40:09.42,11,802,2,,1005375,000,000,"",2,26,,,,,1,0426000111008947,1012050,000,000,0426000111008947,641B7630,123123,65137,0426000111008947,0426000111008947,65535,123123,1003,1,1,3,296,2017-10-12 09:16:08.37,1,1,0,0,,,"","","","","","","","",2017-10-12 09:00:00,SDS,"","",0,211,-1,123123,1004,1,130,0
2017-10-15 13:41:06.21,11,808,2,,1005375,000,000,"",2,26,,,,,1,0426000111006136,1005374,000,000,0426000111006136,64198133,123123,53167,0426000111006136,0426000111006136,65535,123123,1003,1,0,3,32,2017-10-12 06:43:11.81,1,1,0,0,,,"","","","","","","","",2017-10-12 06:00:00,SDS,"","",1,203,-1,123123,1003,1,130,0
2017-10-15 13:41:17.53,11,792,2,,1005375,000,000,"",2,26,,,,,1,0426000111006136,1005374,000,000,0426000111006136,641D6BDC,123123,11897,0426000111006136,0426000111006136,65535,123123,1003,1,0,3,32,2017-10-12 11:37:00.7,1,1,0,0,,,"","","","","","","","",2017-10-12 11:00:00,SDS,"","",1,230,-1,123123,1003,1,130,0
2017-10-15 13:41:18.13,11,792,2,,1005375,000,000,"",2,26,,,,,1,0426000111006136,1005374,000,000,0426000111006136,641D6FC2,123123,13009,0426000111006136,0426000111006136,65535,123123,1003,1,1,3,256,2017-10-12 11:38:08.32,1,1,0,0,,,"","","","","","","","",2017-10-12 11:00:00,SDS,"","",0,229,-1,123123,1003,1,130,0
2017-10-15 13:41:18.85,11,792,2,,1005375,000,000,"",2,26,,,,,1,0426000111006136,1005374,000,000,0426000111006136,641D744E,123123,14283,0426000111006136,0426000111006136,65535,123123,1003,1,0,3,32,2017-10-12 11:39:29.22,1,1,0,0,,,"","","","","","","","",2017-10-12 11:00:00,SDS,"","",1,201,-1,123123,1003,1,130,0
2017-10-15 13:41:19.06,11,792,2,,1005375,000,000,"",2,26,,,,,1,0426000111006136,1005374,000,000,0426000111006136,641D75BF,123123,14686,0426000111006136,0426000111006136,65535,123123,1003,1,1,3,88,2017-10-12 11:39:53.99,1,1,0,0,,,"","","","","","","","",2017-10-12 11:00:00,SDS,"","",0,230,-1,123123,1003,1,130,0
2017-10-15 13:41:19.18,11,792,2,,1005375,000,000,"",2,26,,,,,1,0426000111006136,1005374,000,000,0426000111006136,641D767B,123123,14899,0426000111006136,0426000111006136,65535,123123,1003,1,0,3,32,2017-10-12 11:40:06.39,1,1,0,0,,,"","","","","","","","",2017-10-12 11:00:00,SDS,"","",1,202,-1,123123,1003,1,130,0
2017-10-15 13:41:36.51,11,837,2,,1005375,000,000,"",2,26,,,,,1,0426000111008947,1012050,000,000,0426000111008947,640C2D8D,123123,1057,0426000111008947,0426000111008947,65535,123123,1003,1,0,3,32,2017-10-11 11:57:21.51,1,1,0,0,,,"","","","","","","","",2017-10-11 11:00:00,SDS,"","",1,226,-1,123123,1015,1,130,0
2017-10-15 13:41:35.65,11,837,2,,1005375,000,000,"",2,26,,,,,1,0426000111008947,1012050,000,000,0426000111008947,640C27F1,123123,65009,0426000111008947,0426000111008947,65535,123123,1003,1,1,3,200,2017-10-11 11:55:46.32,1,1,0,0,,,"","","","","","","","",2017-10-11 11:00:00,SDS,"","",0,230,-1,123123,1015,1,138,0
2017-10-15 13:41:35.65,11,837,2,,1005375,000,000,"",2,26,,,,,1,0426000111008947,1012050,000,000,0426000111008947,640C27ED,123123,65005,0426000111008947,0426000111008947,65535,123123,1003,1,1,3,1168,2017-10-11 11:55:46.13,1,1,0,0,,,"","","","","","","","",2017-10-11 11:00:00,SDS,"","",0,229,-1,123123,1015,1,138,0
2017-10-15 13:41:34.27,11,837,2,,1005375,000,000,"",2,26,,,,,1,0426000111008947,1012050,000,000,0426000111008947,640C1F17,123123,62404,0426000111008947,0426000111008947,65535,123123,1003,1,0,3,32,2017-10-11 11:53:16.26,1,1,0,0,,,"","","","","","","","",2017-10-11 11:00:00,SDS,"","",1,225,-1,123123,1015,1,130,0
2017-10-15 13:41:34.08,11,837,2,,1005375,000,000,"",2,26,,,,,1,0426000111008947,1012050,000,000,0426000111008947,640C1DFE,123123,62095,0426000111008947,0426000111008947,65535,123123,1003,1,1,3,424,2017-10-11 11:52:58.09,1,1,0,0,,,"","","","","","","","",2017-10-11 11:00:00,SDS,"","",0,228,-1,123123,1015,1,130,0
2017-10-15 13:41:38.55,11,837,2,,1005375,000,000,"",2,26,,,,,1,0426000111008947,1012050,000,000,0426000111008947,640C3AB7,123123,4799,0426000111008947,0426000111008947,65535,123123,1003,1,0,3,32,2017-10-11 12:01:06.02,1,1,0,0,,,"","","","","","","","",2017-10-11 12:00:00,SDS,"","",1,229,-1,123123,1015,1,130,0
2017-10-15 13:41:38.33,11,837,2,,1005375,000,000,"",2,26,,,,,1,0426000111008947,1012050,000,000,0426000111008947,640C3957,123123,4421,0426000111008947,0426000111008947,65535,123123,1003,1,1,3,272,2017-10-11 12:00:42.58,1,1,0,0,,,"","","","","","","","",2017-10-11 12:00:00,SDS,"","",0,203,-1,123123,1015,1,130,0
2017-10-15 13:41:38.03,11,837,2,,1005375,000,000,"",2,26,,,,,1,0426000111008947,1012050,000,000,0426000111008947,640C376B,123123,3858,0426000111008947,0426000111008947,65535,123123,1003,1,0,3,32,2017-10-11 12:00:08.9,1,1,0,0,,,"","","","","","","","",2017-10-11 12:00:00,SDS,"","",1,228,-1,123123,1015,1,130,0
2017-10-15 13:41:37.9,11,837,2,,1005375,000,000,"",2,26,,,,,1,0426000111008947,1012050,000,000,0426000111008947,640C3681,123123,3601,0426000111008947,0426000111008947,65535,123123,1003,1,1,3,512,2017-10-11 11:59:53.29,1,1,0,0,,,"","","","","","","","",2017-10-11 11:00:00,SDS,"","",0,202,-1,123123,1015,1,130,0
2017-10-15 13:41:37.73,11,837,2,,1005375,000,000,"",2,26,,,,,1,0426000111008947,1012050,000,000,0426000111008947,640C3567,123123,3289,0426000111008947,0426000111008947,65535,123123,1003,1,0,3,32,2017-10-11 11:59:34.05,1,1,0,0,,,"","","","","","","","",2017-10-11 11:00:00,SDS,"","",1,227,-1,123123,1015,1,130,0
2017-10-15 13:41:37.38,11,837,2,,1005375,000,000,"",2,26,,,,,1,0426000111008947,1012050,000,000,0426000111008947,640C330F,123123,2640,0426000111008947,0426000111008947,65535,123123,1003,1,1,3,512,2017-10-11 11:58:55.15,1,1,0,0,,,"","","","","","","","",2017-10-11 11:00:00,SDS,"","",0,201,-1,123123,1015,1,130,0
2017-10-15 13:43:30.91,11,826,2,,1005375,000,000,"",2,26,,,,,1,0426000111006135,1005373,000,000,0426000111006135,641C8C21,123123,13689,0426000111006135,0426000111006135,65535,123123,1003,1,1,3,416,2017-10-12 10:33:37.25,1,1,0,0,,,"","","","","","","","",2017-10-12 10:00:00,SDS,"","",0,218,-1,123123,1003,1,130,0
2017-10-15 13:43:47.13,11,817,2,,1005375,000,000,"",2,26,,,,,1,0426000111040907,1005532,000,000,0426000111040907,640D0C6B,123123,65265,0426000111040907,0426000111040907,65535,123123,1003,1,1,3,200,2017-10-11 13:02:23.02,1,1,0,0,,,"","","","","","","","",2017-10-11 13:00:00,SDS,"","",0,226,-1,123123,1035,1,130,0
2017-10-15 13:49:36.4,11,907,2,,1009733,000,000,"",2,53,,,,,,"",16777213,0426,00011,"",644B06EC,123123,35084,"",04260001116777213,65535,123123,1001,1,0,4,16,2017-10-15 06:59:52.59,0,0,0,0,,,"","","","","","","","",2017-10-15 06:00:00,SDS,"","",-1,255,-1,0,65535,FF,255,0
2017-10-15 13:43:47.19,11,817,2,,1005375,000,000,"",2,26,,,,,1,0426000111040907,1005532,000,000,0426000111040907,640D0CC7,123123,65362,0426000111040907,0426000111040907,65535,123123,1003,1,1,3,200,2017-10-11 13:02:28.75,1,1,0,0,,,"","","","","","","","",2017-10-11 13:00:00,SDS,"","",0,227,-1,123123,1035,1,130,0
2017-10-15 13:43:47.7,11,817,2,,1005375,000,000,"",2,26,,,,,1,0426000111040907,1005532,000,000,0426000111040907,640D0FD8,123123,709,0426000111040907,0426000111040907,65535,123123,1003,1,1,3,232,2017-10-11 13:03:25.3,1,1,0,0,,,"","","","","","","","",2017-10-11 13:00:00,SDS,"","",0,228,-1,123123,1035,1,130,0
2017-10-15 13:46:46.22,11,877,2,,1005375,000,000,"",2,26,,,,,1,0426000111008947,1012050,000,000,0426000111008947,641BE6A6,123123,31881,0426000111008947,0426000111008947,65535,123123,1003,1,1,3,192,2017-10-12 09:47:41.66,1,1,0,0,,,"","","","","","","","",2017-10-12 09:00:00,SDS,"","",0,213,-1,123123,1004,1,130,0
2017-10-15 13:46:50.28,11,877,2,,1005375,000,000,"",2,26,,,,,1,0426000111006135,1005373,000,000,0426000111006135,641C00DF,123123,39420,0426000111006135,0426000111006135,65535,123123,1003,1,0,3,32,2017-10-12 09:54:54.18,1,1,0,0,,,"","","","","","","","",2017-10-12 09:00:00,SDS,"","",1,226,-1,123123,1003,1,130,0
2017-10-15 13:48:22.32,11,898,2,,1005375,000,000,"",2,26,,,,,1,0426000111006136,1005374,000,000,0426000111006136,640F6167,123123,40046,0426000111006136,0426000111006136,65535,123123,1003,1,1,3,104,2017-10-11 16:10:51.82,1,1,0,0,,,"","","","","","","","",2017-10-11 16:00:00,SDS,"","",0,207,-1,123123,1003,1,130,0
2017-10-15 13:48:56.4,11,903,2,,1005375,000,000,"",2,26,,,,,1,0426000111006136,1005374,000,000,0426000111006136,641D1CDF,123123,55006,0426000111006136,0426000111006136,65535,123123,1003,1,0,3,32,2017-10-12 11:14:11.74,1,1,0,0,,,"","","","","","","","",2017-10-12 11:00:00,SDS,"","",1,220,-1,123123,1003,1,130,0
2017-10-15 13:48:56.44,11,903,2,,1005375,000,000,"",2,26,,,,,1,0426000111006136,1005374,000,000,0426000111006136,641D1D22,123123,55079,0426000111006136,0426000111006136,65535,123123,1003,1,1,3,176,2017-10-12 11:14:16.23,1,1,0,0,,,"","","","","","","","",2017-10-12 11:00:00,SDS,"","",0,222,-1,123123,1003,1,130,0
2017-10-15 13:48:56.58,11,903,2,,1005375,000,000,"",2,26,,,,,1,0426000111006136,1005374,000,000,0426000111006136,641D1DF4,123123,55309,0426000111006136,0426000111006136,65535,123123,1003,1,0,3,32,2017-10-12 11:14:30.67,1,1,0,0,,,"","","","","","","","",2017-10-12 11:00:00,SDS,"","",1,221,-1,123123,1003,1,130,0
2017-10-15 13:48:57.33,11,903,2,,1005375,000,000,"",2,26,,,,,1,0426000111006136,1005374,000,000,0426000111006136,641D228C,123123,56619,0426000111006136,0426000111006136,65535,123123,1003,1,1,3,208,2017-10-12 11:15:48.83,1,1,0,0,,,"","","","","","","","",2017-10-12 11:00:00,SDS,"","",0,223,-1,123123,1003,1,130,0
2017-10-15 13:48:57.5,11,903,2,,1005375,000,000,"",2,26,,,,,1,0426000111006136,1005374,000,000,0426000111006136,641D2395,123123,56902,0426000111006136,0426000111006136,65535,123123,1003,1,0,3,32,2017-10-12 11:16:05.42,1,1,0,0,,,"","","","","","","","",2017-10-12 11:00:00,SDS,"","",1,222,-1,123123,1003,1,130,0
2017-10-15 13:48:57.61,11,903,2,,1005375,000,000,"",2,26,,,,,1,0426000111006136,1005374,000,000,0426000111006136,641D2428,123123,57060,0426000111006136,0426000111006136,65535,123123,1003,1,0,3,32,2017-10-12 11:16:14.14,1,1,0,0,,,"","","","","","","","",2017-10-12 11:00:00,SDS,"","",1,223,-1,123123,1003,1,130,0
2017-10-15 13:48:57.67,11,903,2,,1005375,000,000,"",2,26,,,,,1,0426000111006136,1005374,000,000,0426000111006136,641D2480,123123,57159,0426000111006136,0426000111006136,65535,123123,1003,1,0,3,32,2017-10-12 11:16:19.81,1,1,0,0,,,"","","","","","","","",2017-10-12 11:00:00,SDS,"","",1,224,-1,123123,1003,1,130,0
2017-10-15 13:48:57.88,11,903,2,,1005375,000,000,"",2,26,,,,,1,0426000111006136,1005374,000,000,0426000111006136,641D25B7,123123,57520,0426000111006136,0426000111006136,65535,123123,1003,1,1,3,160,2017-10-12 11:16:39.88,1,1,0,0,,,"","","","","","","","",2017-10-12 11:00:00,SDS,"","",0,224,-1,123123,1003,1,130,0
2017-10-15 13:48:57.89,11,903,2,,1005375,000,000,"",2,26,,,,,1,0426000111006136,1005374,000,000,0426000111006136,641D25C7,123123,57537,0426000111006136,0426000111006136,65535,123123,1003,1,0,3,32,2017-10-12 11:16:40.83,1,1,0,0,,,"","","","","","","","",2017-10-12 11:00:00,SDS,"","",1,225,-1,123123,1003,1,130,0
